filename_neutral,filename_feedback_happy,filename_feedback_angry,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,kanjis,Welcome_head.started,Welcome_text.started,key_resp_2.started,text_3.started,key_resp_3.started,fix_cross_3.started,new_neutral_3.started,deco_left_2.started,deco_right_2.started,cue_left_2.started,cue_right_2.started,slide_response_2.started,fix_cross_3.stopped,slide_response_2.response,slide_response_2.rt,feedback_miss.started,new_angry_2.started,new_angry_2.stopped,new_happy_2.started,new_happy_2.stopped,deco_left_fb.started,deco_right_fb.started,cue_left_fb.started,cue_right_fb.started,box_l.started,box_r.started,feedback_miss.stopped,deco_left_fb.stopped,deco_right_fb.stopped,cue_left_fb.stopped,cue_right_fb.stopped,box_l.stopped,box_r.stopped,participant,session,date,expName,psychopyVersion,frameRate,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/M06-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/M06-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/M06-Anger-Face Forward_freigestellt.mp4,0,0,0,3,"['kanji/1/a.png', 'kanji/1/d.png', 'kanji/1/c.png', 'kanji/1/b.png']",8.47277941700304,8.47277941700304,8.47277941700304,9.678867649985477,9.678867649985477,10.629996850999305,11.288056503981352,11.288056503981352,11.288056503981352,11.288056503981352,11.288056503981352,11.288056503981352,11.630325801990693,1.637037037037037,3.8187228979950305,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,14.656115672987653,20.75839438699768,20.75839438699768,20.75839438699768,20.75839438699768,20.75839438699768,20.75839438699768,20.75839438699768,1,1,2022-08-30_17h20.44.424,EmoSexCounterbalanced_fontfix,2022.2.2,59.97696729019799,
,,,,,,,,,,,,,20.75839438699768,21.639059363980778,21.639059363980778,21.639059363980778,21.639059363980778,21.639059363980778,21.639059363980778,21.772900340001797,4.555555555555555,2.2961533440102357,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,23.2452293690003,,,,,,,,,,,,,,
