Stim,filename_neutral,filename_feedback_happy,filename_feedback_angry,CorrCatTrain,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,Welcome_head.started,Welcome_text.started,key_resp_2.started,text_3.started,key_resp_3.started,fix_cross.started,new_neutral.started,cue_left.started,cue_right.started,slide_response.started,fix_cross.stopped,slide_response.response,slide_response.rt,feedback_miss.started,feedback_miss.stopped,new_angry_2.started,new_angry_2.stopped,new_happy_2.started,cue_left_fb.started,cue_right_fb.started,box_l.started,box_r.started,cue_left_fb.stopped,cue_right_fb.stopped,box_l.stopped,box_r.stopped,new_happy_2.stopped,text_4.started,key_resp_4.started,text.started,key_resp_5.started,participant,session,date,expName,psychopyVersion,frameRate,
38,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/M06-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/M06-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/M06-Anger-Face Forward_freigestellt.mp4,B,0,0,0,3,,,,,5.9979787379998015,5.9979787379998015,5.9979787379998015,8.822782564995578,8.822782564995578,9.60188895999454,10.29994325998996,10.29994325998996,10.29994325998996,10.29994325998996,10.601434710988542,4.014814814814815,2.809681493003154,12.592472808988532,12.592472808988532,12.592472808988532,12.592472808988532,12.592472808988532,12.592472808988532,12.592472808988532,12.592472808988532,12.592472808988532,18.70119133699336,18.70119133699336,18.70119133699336,18.70119133699336,,,,,,,001,2022-08-23_12h58.21.067,EmoSexCounterbalanced_fontfix,2022.2.2,60.017493419433045,
91,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/M02-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/M02-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/M02-Anger-Face Forward_freigestellt.mp4,B,0,1,1,2,,,,,,,,,,18.70119133699336,19.5870754239877,19.5870754239877,19.5870754239877,19.5870754239877,19.701374780997867,1.1777777777777778,2.4602369140047813,21.33181801099272,21.33181801099272,21.33181801099272,27.431701887995587,21.33181801099272,21.33181801099272,21.33181801099272,21.33181801099272,21.33181801099272,27.431701887995587,27.431701887995587,27.431701887995587,27.431701887995587,21.33181801099272,,,,,,001,2022-08-23_12h58.21.067,EmoSexCounterbalanced_fontfix,2022.2.2,60.017493419433045,
38,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/F04-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/F04-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/F04-Anger-Face Forward_freigestellt.mp4,A,0,2,2,1,,,,,,,,,,27.431701887995587,28.320218761000433,28.320218761000433,28.320218761000433,28.320218761000433,28.434089503993164,4.985185185185185,1.8439863449893892,29.446957370993914,29.446957370993914,29.446957370993914,29.446957370993914,29.446957370993914,29.446957370993914,29.446957370993914,29.446957370993914,29.446957370993914,35.54715524399944,35.54715524399944,35.54715524399944,35.54715524399944,35.54715524399944,,,,,,001,2022-08-23_12h58.21.067,EmoSexCounterbalanced_fontfix,2022.2.2,60.017493419433045,
99,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/F01-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/F01-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/F01-Anger-Face Forward_freigestellt.mp4,A,0,3,3,0,,,,,,,,,,35.54715524399944,36.43594798698905,36.43594798698905,36.43594798698905,36.43594798698905,36.55068804998882,1.0888888888888888,1.861030070009292,37.57553608799935,37.57553608799935,37.57553608799935,,37.57553608799935,37.57553608799935,37.57553608799935,37.57553608799935,37.57553608799935,43.58412298299663,43.58412298299663,43.58412298299663,43.58412298299663,37.57553608799935,,,,,,001,2022-08-23_12h58.21.067,EmoSexCounterbalanced_fontfix,2022.2.2,60.017493419433045,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.58412298299663,43.58412298299663,46.066938905991265,46.066938905991265,,,,,,,
