filename_neutral,filename_feedback_happy,filename_feedback_angry,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,kanjis,Welcome_head.started,Welcome_text.started,key_resp_2.started,text_3.started,key_resp_3.started,fix_cross.started,new_neutral.started,deco_left.started,deco_right.started,cue_left.started,cue_right.started,slide_response.started,fix_cross.stopped,slide_response.response,slide_response.rt,feedback_miss.started,feedback_miss.stopped,new_angry_2.started,new_happy_2.started,new_happy_2.stopped,deco_left_fb.started,deco_right_fb.started,cue_left_fb.started,cue_right_fb.started,box_l.started,box_r.started,new_angry_2.stopped,deco_left_fb.stopped,deco_right_fb.stopped,cue_left_fb.stopped,cue_right_fb.stopped,box_l.stopped,box_r.stopped,text_4.started,key_resp_4.started,text.started,key_resp_5.started,new_neutral.stopped,deco_left.stopped,deco_right.stopped,participant,session,date,expName,psychopyVersion,frameRate,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/M06-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/M06-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/M06-Anger-Face Forward_freigestellt.mp4,0,0,0,3,,,,,"['kanji/1/a.png', 'kanji/1/b.png', 'kanji/1/c.png', 'kanji/1/d.png']",6.8808962409966625,6.8808962409966625,6.8808962409966625,7.960005146014737,7.960005146014737,8.61065633999533,9.288963958009845,9.288963958009845,9.288963958009845,9.288963958009845,9.288963958009845,9.288963958009845,9.610036500002025,4.511111111111111,1.849067754985299,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,10.667220331000863,16.785939707013313,16.785939707013313,16.785939707013313,16.785939707013313,16.785939707013313,16.785939707013313,16.785939707013313,,,,,,,,1,1,2022-08-30_13h42.10.143,EmoSexCounterbalanced_fontfix,2022.2.2,59.79379523909483,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/F04-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/F04-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/F04-Anger-Face Forward_freigestellt.mp4,0,1,1,1,,,,,,,,,,,16.785939707013313,17.666047998995055,17.666047998995055,17.666047998995055,17.666047998995055,17.666047998995055,17.666047998995055,17.800047083001118,1.6666666666666667,2.463177427998744,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,19.443339551013196,25.555945227009943,25.555945227009943,25.555945227009943,25.555945227009943,25.555945227009943,25.555945227009943,25.555945227009943,,,,,,,,1,1,2022-08-30_13h42.10.143,EmoSexCounterbalanced_fontfix,2022.2.2,59.79379523909483,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/F01-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/F01-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/F01-Anger-Face Forward_freigestellt.mp4,0,2,2,0,,,,,,,,,,,25.555945227009943,26.439778913016198,26.439778913016198,26.439778913016198,26.439778913016198,26.439778913016198,26.439778913016198,26.557295481994515,4.681481481481482,1.688623887981521,27.438320957007818,27.438320957007818,27.438320957007818,27.438320957007818,33.54436260499642,27.438320957007818,27.438320957007818,27.438320957007818,27.438320957007818,27.438320957007818,27.438320957007818,27.438320957007818,33.54436260499642,33.54436260499642,33.54436260499642,33.54436260499642,33.54436260499642,33.54436260499642,,,,,,,,1,1,2022-08-30_13h42.10.143,EmoSexCounterbalanced_fontfix,2022.2.2,59.79379523909483,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/M02-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/M02-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/M02-Anger-Face Forward_freigestellt.mp4,0,3,3,2,,,,,,,,,,,33.54436260499642,34.429792120994534,34.429792120994534,34.429792120994534,34.429792120994534,34.429792120994534,34.429792120994534,34.54662352098967,4.681481481481482,1.4830174360249657,35.23184977599885,35.23184977599885,35.23184977599885,35.23184977599885,41.23473329501576,35.23184977599885,35.23184977599885,35.23184977599885,35.23184977599885,35.23184977599885,35.23184977599885,35.23184977599885,41.23473329501576,41.23473329501576,41.23473329501576,41.23473329501576,41.23473329501576,41.23473329501576,,,,,,,,1,1,2022-08-30_13h42.10.143,EmoSexCounterbalanced_fontfix,2022.2.2,59.79379523909483,
,,,,,,,,,,,,,,,,,55.966941179009154,56.53064535500016,56.53064535500016,56.53064535500016,56.53064535500016,56.53064535500016,56.53064535500016,56.98165246899589,None,None,62.99785606900696,,62.99785606900696,62.99785606900696,62.99785606900696,62.99785606900696,62.99785606900696,62.99785606900696,62.99785606900696,62.99785606900696,62.99785606900696,62.99785606900696,,,,,,,41.23473329501576,41.23473329501576,54.27945640901453,54.27945640901453,62.99785606900696,62.99785606900696,62.99785606900696,,,,,,,
