filename_neutral,filename_feedback_happy,filename_feedback_angry,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,training_nonsocial.thisRepN,training_nonsocial.thisTrialN,training_nonsocial.thisN,training_nonsocial.thisIndex,kanjis_training,kanjis,Welcome_head.started,Welcome_text.started,key_resp_2.started,text_3.started,key_resp_3.started,fix_cross_3.started,new_neutral_3.started,deco_left_2.started,deco_right_2.started,cue_left_2.started,cue_right_2.started,slide_response_2.started,fix_cross_3.stopped,slide_response_2.response,slide_response_2.rt,feedback_miss.started,feedback_miss.stopped,new_angry_2.started,new_happy_2.started,new_happy_2.stopped,deco_left_fb.started,deco_right_fb.started,cue_left_fb.started,cue_right_fb.started,box_l.started,box_r.started,deco_left_fb.stopped,deco_right_fb.stopped,cue_left_fb.stopped,cue_right_fb.stopped,box_l.stopped,box_r.stopped,new_angry_2.stopped,text_4.started,key_resp_4.started,text.started,key_resp_5.started,participant,session,date,expName,psychopyVersion,frameRate,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/M02-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/M02-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/M02-Anger-Face Forward_freigestellt.mp4,0,0,0,2,,,,,"['kanji/training/b.png', 'kanji/training/c.png', 'kanji/training/a.png', 'kanji/training/d.png']","['kanji/1/b.png', 'kanji/1/c.png', 'kanji/1/d.png', 'kanji/1/a.png']",8.902979976002825,8.902979976002825,8.902979976002825,24.179621706018224,24.179621706018224,74.32472750300076,74.97854693702538,74.97854693702538,74.97854693702538,74.97854693702538,74.97854693702538,74.97854693702538,75.32497872901149,1.6,3.4038793689978775,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,77.95417344200541,84.07694489101414,84.07694489101414,84.07694489101414,84.07694489101414,84.07694489101414,84.07694489101414,,,,,,1,1,2022-08-31_13h20.52.801,EmoSexCounterbalanced_fontfix,2022.2.2,60.16137109041244,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/M06-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/M06-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/M06-Anger-Face Forward_freigestellt.mp4,0,1,1,3,,,,,,,,,,,,84.07694489101414,84.95816560700769,84.95816560700769,84.95816560700769,84.95816560700769,84.95816560700769,84.95816560700769,85.09098882100079,4.451851851851852,1.7862650669994764,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,86.08466004501679,92.20893993301434,92.20893993301434,92.20893993301434,92.20893993301434,92.20893993301434,92.20893993301434,,,,,,1,1,2022-08-31_13h20.52.801,EmoSexCounterbalanced_fontfix,2022.2.2,60.16137109041244,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/F01-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/F01-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/F01-Anger-Face Forward_freigestellt.mp4,0,2,2,0,,,,,,,,,,,,92.20893993301434,93.07449482000084,93.07449482000084,93.07449482000084,93.07449482000084,93.07449482000084,93.07449482000084,93.22628932099906,1.362962962962963,1.7669327959883958,94.1823363690055,94.1823363690055,94.1823363690055,94.1823363690055,100.30279302000417,94.1823363690055,94.1823363690055,94.1823363690055,94.1823363690055,94.1823363690055,94.1823363690055,100.30279302000417,100.30279302000417,100.30279302000417,100.30279302000417,100.30279302000417,100.30279302000417,94.1823363690055,,,,,1,1,2022-08-31_13h20.52.801,EmoSexCounterbalanced_fontfix,2022.2.2,60.16137109041244,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/F04-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/F04-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/F04-Anger-Face Forward_freigestellt.mp4,0,3,3,1,,,,,,,,,,,,100.30279302000417,101.17398454700015,101.17398454700015,101.17398454700015,101.17398454700015,101.17398454700015,101.17398454700015,101.31031875000917,4.940740740740741,3.3230789320077747,103.84450106800068,103.84450106800068,103.84450106800068,103.84450106800068,109.85806669201702,103.84450106800068,103.84450106800068,103.84450106800068,103.84450106800068,103.84450106800068,103.84450106800068,109.85806669201702,109.85806669201702,109.85806669201702,109.85806669201702,109.85806669201702,109.85806669201702,103.84450106800068,,,,,1,1,2022-08-31_13h20.52.801,EmoSexCounterbalanced_fontfix,2022.2.2,60.16137109041244,
,,,,,,,,,,,,,,,,,,465.4785685960087,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.85806669201702,109.85806669201702,462.835511999001,462.835511999001,,,,,,,
