filename_neutral,filename_feedback_happy,filename_feedback_angry,training_social.thisRepN,training_social.thisTrialN,training_social.thisN,training_social.thisIndex,kanjis,Welcome_head.started,Welcome_text.started,key_resp_2.started,text_3.started,key_resp_3.started,fix_cross.started,new_neutral.started,deco_left.started,deco_right.started,cue_left.started,cue_right.started,slide_response.started,fix_cross.stopped,slide_response.response,slide_response.rt,feedback_miss.started,feedback_miss.stopped,new_angry_2.started,new_happy_2.started,new_happy_2.stopped,deco_left_fb.started,deco_right_fb.started,cue_left_fb.started,cue_right_fb.started,box_l.started,box_r.started,new_angry_2.stopped,deco_left_fb.stopped,deco_right_fb.stopped,cue_left_fb.stopped,cue_right_fb.stopped,box_l.stopped,box_r.stopped,participant,session,date,expName,psychopyVersion,frameRate,
/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Neutral/F04-Neutral-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Joy/Used/F04-Joy-Face Forward_freigestellt.mp4,/Users/raimundbuehler/Documents/UNIDOCS/Python:Psychopy:RALT/RALT 2 - return of the RALT/ADFES/Freigestellt/Anger/F04-Anger-Face Forward_freigestellt.mp4,0,0,0,1,"['kanji/1/a.png', 'kanji/1/b.png', 'kanji/1/c.png', 'kanji/1/d.png']",7.769082330021774,7.769082330021774,7.769082330021774,9.0910754930228,9.0910754930228,9.880013028014218,10.53627068400965,10.53627068400965,10.53627068400965,10.53627068400965,10.53627068400965,10.53627068400965,10.890438706002897,1.9259259259259258,2.092437348997919,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,12.173345470015192,18.277428487024736,18.277428487024736,18.277428487024736,18.277428487024736,18.277428487024736,18.277428487024736,18.277428487024736,1,1,2022-08-30_13h41.24.334,EmoSexCounterbalanced_fontfix,2022.2.2,59.56634308640333,
,,,,,,,,,,,,,18.277428487024736,19.163798931025667,19.163798931025667,19.163798931025667,19.163798931025667,19.163798931025667,19.163798931025667,19.28148518400849,4.474074074074074,1.8013198400149122,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,20.268035241024336,,,,,,,,,,,,,,
